0,1,ID,greek_letter,constellation,RA_hour,RA_min,RA_sec,dec_deg,dec_min,dec_sec,magnitude
352.28833333333336,12.760555555555555,8923,,Peg,23,29,9.2,12,45,38,4.56
0.9345833333333333,-16.66388888888889,9098,,Cet,0,3,44.3,-17,20,10,4.56
136.41000000000003,-69.46138888888889,3642,,,9,5,38.4,-70,32,19,4.57
143.61999999999998,69.83027777777778,3771,,UMa,9,34,28.8,69,49,49,4.57
142.99541666666667,-0.8152777777777778,3787,tau2,Hya,9,31,58.9,-1,11,5,4.57
154.9033333333333,-54.970555555555556,4063,,,10,19,36.8,-55,1,46,4.57
245.15874999999997,-23.830555555555556,6081,omi,Sco,16,20,38.1,-24,10,10,4.57
313.0316666666667,27.096944444444443,7995,,Vul,20,52,7.6,27,5,49,4.57
322.4866666666667,23.63888888888889,8225,,Peg,21,29,56.8,23,38,20,4.57
325.48,71.31166666666667,8317,,Cep,21,41,55.2,71,18,42,4.57
357.23125,-27.869722222222222,9016,del,Scl,23,48,55.5,-28,7,49,4.57
54.27333333333333,-39.72527777777778,1106,,,3,37,5.6,-40,16,29,4.58
136.63208333333333,38.452222222222225,3612,,,9,6,31.7,38,27,8,4.58
147.91958333333332,-45.452222222222225,3912,,,9,51,40.7,-46,32,52,4.58
160.88375,-59.43361111111111,4200,,,10,43,32.1,-60,33,59,4.58
246.35375,14.033333333333333,6117,omg,Her,16,25,24.9,14,2,0,4.58
265.4841666666666,72.14888888888889,6636,psi1,Dra,17,41,56.2,72,8,56,4.58
298.36499999999995,24.079722222222223,7592,,Vul,19,53,27.6,24,4,47,4.58
336.12874999999997,49.47638888888889,8541,,Lac,22,24,30.9,49,28,35,4.58
10.331249999999999,-45.915,180,mu,Phe,0,41,19.5,-46,5,6,4.59
55.708333333333336,-36.68638888888889,1143,,,3,42,50,-37,18,49,4.59
81.70916666666668,3.095555555555556,1811,psi2,Ori,5,26,50.2,3,5,44,4.59
83.84625,-3.1616666666666666,1892,,Ori,5,35,23.1,-4,50,18,4.59
84.79625000000001,4.121388888888888,1934,omg,Ori,5,39,11.1,4,7,17,4.59
88.33166666666666,27.612222222222222,2034,,Tau,5,53,19.6,27,36,44,4.59
115.88458333333332,-27.58888888888889,2993,,Pup,7,43,32.3,-28,24,40,4.59
151.28083333333333,-12.935277777777777,3970,ups2,Hya,10,5,7.4,-13,3,53,4.59
238.4025,-24.672777777777778,5904,,Sco,15,53,36.6,-25,19,38,4.59
243.07541666666663,-26.07361111111111,6028,,Sco,16,12,18.1,-27,55,35,4.59
263.91416666666663,-45.49444444444445,6537,sig,Ara,17,35,39.4,-46,30,20,4.59
287.08666666666664,-39.50333333333333,7242,del,CrA,19,8,20.8,-40,29,48,4.59
290.1666666666667,65.71444444444445,7371,pi,Dra,19,20,40,65,42,52,4.59
337.20666666666665,0.020277777777777777,8558,zet1,Aqr,22,28,49.6,0,1,13,4.59
97.20375,-6.966944444444445,2356,bet,Mon,6,28,48.9,-7,1,59,4.6
109.14541666666666,-26.11888888888889,2766,,,7,16,34.9,-27,52,52,4.6
148.02625,54.064166666666665,3894,phi,UMa,9,52,6.3,54,3,51,4.6
164.17916666666665,-36.86222222222222,4273,iot,Ant,10,56,43,-37,8,16,4.6
198.0725,-58.079166666666666,4975,,,13,12,17.4,-59,55,15,4.6
221.31,16.964444444444442,5502,omi,Boo,14,45,14.4,16,57,52,4.6
231.33375,-37.26638888888889,5724,,,15,25,20.1,-38,44,1,4.6
270.0654166666667,4.368611111111111,6712,,Oph,18,0,15.7,4,22,7,4.6
283.68666666666667,22.64527777777778,7133,,Her,18,54,44.8,22,38,43,4.6
294.17625,-23.11638888888889,7440,,Sgr,19,36,42.3,-24,53,1,4.6
316.65000000000003,47.64833333333333,8089,,Cyg,21,6,36,47,38,54,4.6
350.15916666666664,23.740277777777777,8880,tau,Peg,23,20,38.2,23,44,25,4.6
1.3337499999999998,-4.2924999999999995,3,,Psc,0,5,20.1,-5,42,27,4.61
4.2725,38.681666666666665,63,tet,And,0,17,5.4,38,40,54,4.61
64.56083333333333,50.29555555555555,1324,,,4,18,14.6,50,17,44,4.61
119.96666666666667,-17.600555555555555,3131,,,7,59,52,-18,23,58,4.61
130.05374999999998,64.32805555555555,3403,pi2,UMa,8,40,12.9,64,19,41,4.61
142.28666666666666,-1.2311111111111113,3759,tau1,Hya,9,29,8.8,-2,46,8,4.61
166.635,-61.57611111111111,4325,,,11,6,32.4,-62,25,26,4.61
290.43125000000003,-14.045,7342,ups,Sgr,19,21,43.5,-15,57,18,4.61
114.70708333333333,-25.196388888888887,2949,,,7,38,49.7,-26,48,13,4.62
130.91833333333335,-6.766388888888889,3459,,,8,43,40.4,-7,14,1,4.62
138.93791666666667,-36.586666666666666,3684,,,9,15,45.1,-37,24,48,4.62
168.14999999999998,-59.6825,4352,,,11,12,36,-60,19,3,4.62
173.69,-53.73583333333333,4460,,,11,34,45.6,-54,15,51,4.62
233.54416666666668,-9.935277777777777,5777,,Lib,15,34,10.6,-10,3,53,4.62
238.16833333333335,42.45166666666667,5914,chi,Her,15,52,40.4,42,27,6,4.62
270.12,-2.309722222222222,6710,zet,Ser,18,0,28.8,-3,41,25,4.62
284.05458333333337,4.203611111111111,7141,tet1,Ser,18,56,13.1,4,12,13,4.62
28.388749999999998,3.1875,549,xi,Psc,1,53,33.3,3,11,15,4.63
44.802499999999995,21.340277777777775,887,eps,Ari,2,59,12.6,21,20,25,4.63
82.9825,-6.698333333333333,1855,ups,Ori,5,31,55.8,-7,18,6,4.63
90.98,20.138333333333332,2135,chi2,Ori,6,3,55.2,20,8,18,4.63
111.67833333333333,49.211666666666666,2818,,Lyn,7,26,42.8,49,12,42,4.63
113.845,-27.630555555555556,2922,,,7,35,22.8,-28,22,10,4.63
118.26541666666667,-48.386944444444445,3089,,,7,53,3.7,-49,36,47,4.63
166.25416666666666,7.336111111111111,4310,chi,Leo,11,5,1,7,20,10,4.63
168.80083333333334,23.095555555555553,4362,,Leo,11,15,12.2,23,5,44,4.63
193.6629166666667,-58.853611111111114,4897,lam,Cru,12,54,39.1,-59,8,47,4.63
237.39833333333334,26.06833333333333,5889,del,CrB,15,49,35.6,26,4,6,4.63
240.8829166666667,-56.224722222222226,5961,iot1,Nor,16,3,31.9,-57,46,31,4.63
246.95041666666663,-7.628333333333334,6129,ups,Oph,16,27,48.1,-8,22,18,4.63
264.4608333333333,-7.881111111111111,6567,mu,Oph,17,37,50.6,-8,7,8,4.63
271.82625,8.733888888888888,6770,,Oph,18,7,18.3,8,44,2,4.63
274.5129166666667,-26.9575,6842,,,18,18,3.1,-27,2,33,4.63
308.47541666666666,35.25083333333333,7866,,Cyg,20,33,54.1,35,15,3,4.63
339.34291666666667,51.54527777777778,8613,,Lac,22,37,22.3,51,32,43,4.63
14.165416666666667,59.18111111111111,265,ups2,Cas,0,56,39.7,59,10,52,4.64
44.802499999999995,21.340277777777775,888,eps,Ari,2,59,12.6,21,20,25,4.64
47.82208333333333,39.611666666666665,947,omg,Per,3,11,17.3,39,36,42,4.64
75.77375,21.59,1620,iot,Tau,5,3,5.7,21,35,24,4.64
189.96833333333333,-38.012499999999996,4817,,,12,39,52.4,-39,59,15,4.64
235.29666666666668,-43.33888888888889,5825,,,15,41,11.2,-44,39,40,4.64
277.8429166666666,-61.72166666666667,6916,nu,Pav,18,31,22.3,-62,16,42,4.64
278.37541666666664,-41.6875,6951,tet,CrA,18,33,30.1,-42,18,45,4.64
336.31875,1.3775,8539,pi,Aqr,22,25,16.5,1,22,39,4.64
58.427499999999995,-23.3875,1213,tau8,Eri,3,53,42.6,-24,36,45,4.65
68.46166666666666,14.844444444444445,1444,ro,Tau,4,33,50.8,14,50,40,4.65
88.52541666666667,-62.91027777777778,2102,,,5,54,6.1,-63,5,23,4.65
103.66083333333334,13.177777777777777,2564,,Gem,6,54,38.6,13,10,40,4.65
108.56291666666667,-25.647499999999997,2745,,CMa,7,14,15.1,-26,21,9,4.65
112.67708333333333,-29.03777777777778,2881,,,7,30,42.5,-30,57,44,4.65
206.66375000000002,-50.56722222222223,5172,,,13,46,39.3,-51,25,58,4.65
240.80291666666665,-48.77027777777778,5962,eta,Nor,16,3,12.7,-49,13,47,4.65
300.275,27.753611111111113,7653,,Vul,20,1,6,27,45,13,4.65
17.862916666666667,21.034722222222225,351,chi,Psc,1,11,27.1,21,2,5,4.66
18.436666666666667,24.58361111111111,360,phi,Psc,1,13,44.8,24,35,1,4.66
57.58958333333334,71.3325,1148,gam,Cam,3,50,21.5,71,19,57,4.66
59.98083333333334,-23.98361111111111,1240,tau9,Eri,3,59,55.4,-24,0,59,4.66
100.24416666666667,9.895555555555555,2456,,Mon,6,40,58.6,9,53,44,4.66
130.82125,21.46833333333333,3449,gam,Cnc,8,43,17.1,21,28,6,4.66
156.85166666666666,-56.361111111111114,4110,,,10,27,24.4,-57,38,20,4.66
159.68791666666667,-58.816944444444445,4177,,,10,38,45.1,-59,10,59,4.66
190.6470833333333,-47.18694444444445,4831,,,12,42,35.3,-48,48,47,4.66
191.59416666666667,-55.51111111111111,4848,,,12,46,22.6,-56,29,20,4.66
205.18374999999997,54.681666666666665,5154,,UMa,13,40,44.1,54,40,54,4.66
207.8575,64.72305555555556,5226,,Dra,13,51,25.8,64,43,23,4.66
252.45791666666668,-9.216944444444444,6243,,Oph,16,49,49.9,-10,46,59,4.66
259.4175,37.29138888888889,6436,,Her,17,17,40.2,37,17,29,4.66
346.04541666666665,50.05222222222222,8780,,And,23,4,10.9,50,3,8,4.66
359.43958333333336,25.141388888888887,9064,psi,Peg,23,57,45.5,25,8,29,4.66
40.8625,27.70722222222222,801,,Ari,2,43,27,27,42,26,4.67
52.34166666666667,49.50888888888889,1044,,Per,3,29,22,49,30,32,4.67
73.72375,10.150833333333333,1570,pi1,Ori,4,54,53.7,10,9,3,4.67
91.53875,-13.064722222222223,2155,tet,Lep,6,6,9.3,-14,56,7,4.67
109.57666666666665,-35.26583333333333,2787,,,7,18,18.4,-36,44,3,4.67
120.305,-0.6075,3141,,Mon,8,1,13.2,-1,23,33,4.67
137.72916666666666,63.51361111111111,3624,tau,UMa,9,10,55,63,30,49,4.67
180.21791666666667,6.614166666666667,4589,pi,Vir,12,0,52.3,6,36,51,4.67
189.81125,-6.004444444444444,4813,chi,Vir,12,39,14.7,-7,59,44,4.67
234.94125000000003,-33.58833333333334,5820,psi1,Lup,15,39,45.9,-34,24,42,4.67
270.01374999999996,16.750833333333333,6713,,Her,18,0,3.3,16,45,3,4.67
282.7995833333334,59.388333333333335,7125,omi,Dra,18,51,11.9,59,23,18,4.67
315.3225,-31.74222222222222,8039,gam,Mic,21,1,17.4,-32,15,28,4.67
325.5233333333333,51.189722222222215,8301,pi1,Cyg,21,42,5.6,51,11,23,4.67
27.395833333333332,-9.313611111111111,531,chi,Cet,1,49,35,-10,41,11,4.68
76.14208333333333,15.40388888888889,1638,,Ori,5,4,34.1,15,24,14,4.68
140.80041666666665,-27.166111111111114,3733,lam,Pyx,9,23,12.1,-28,50,2,4.68
141.82625,-21.656111111111112,3749,,,9,27,18.3,-22,20,38,4.68
144.61333333333332,4.649166666666666,3834,,,9,38,27.2,4,38,57,4.68
237.74416666666667,-24.24861111111111,5885,,Sco,15,50,58.6,-25,45,5,4.68
245.08624999999998,-77.30416666666666,6020,del1,Aps,16,20,20.7,-78,41,45,4.68
275.91416666666663,-7.065555555555555,6884,zet,Sct,18,23,39.4,-8,56,4,4.68
298.56166666666667,8.461388888888887,7595,xi,Aql,19,54,14.8,8,27,41,4.68
317.5854166666667,10.131388888888889,8097,gam,Equ,21,10,20.5,10,7,53,4.68
324.26958333333334,-18.53388888888889,8260,eps,Cap,21,37,4.7,-19,27,58,4.68
347.4779166666666,-21.5425,8817,,Aqr,23,9,54.7,-22,27,27,4.68
28.733749999999997,-66.35249999999999,570,eta2,Hyi,1,54,56.1,-67,38,51,4.69
31.122500000000006,-28.703055555555554,612,nu,For,2,4,29.4,-29,17,49,4.69
66.65166666666667,14.71361111111111,1396,pi,Tau,4,26,36.4,14,42,49,4.69
103.90541666666667,-19.863611111111112,2590,pi,CMa,6,55,37.3,-20,8,11,4.69
134.08083333333335,-51.27638888888889,3574,,,8,56,19.4,-52,43,25,4.69
191.4075,-59.01888888888889,4842,iot,Cru,12,45,37.8,-60,58,52,4.69
202.99083333333334,-5.744166666666667,5095,,Vir,13,31,57.8,-6,15,21,4.69
271.255,-28.42,6742,gam1,Sgr,18,5,1.2,-29,34,48,4.69
293.0895833333334,69.66111111111111,7462,sig,Dra,19,32,21.5,69,39,40,4.69
308.82666666666665,14.674166666666666,7871,zet,Del,20,35,18.4,14,40,27,4.69
324.4375,-6.145833333333334,8264,xi,Aqr,21,37,45,-7,51,15,4.69
330.83875,-55.21388888888889,8387,eps,Ind,22,3,21.3,-56,47,10,4.69
330.8279166666667,-1.8447222222222224,8402,omi,Aqr,22,3,18.7,-2,9,19,4.69
340.89666666666665,-17.169444444444444,8649,,Aqr,22,43,35.2,-18,49,50,4.69
36.40541666666666,50.27861111111111,699,,And,2,25,37.3,50,16,43,4.7
44.69,39.66277777777778,879,pi,Per,2,58,45.6,39,39,46,4.7
44.928333333333335,8.9075,896,lam,Cet,2,59,42.8,8,54,27,4.7
69.81833333333333,15.918055555555554,1479,sig2,Tau,4,39,16.4,15,55,5,4.7
114.57458333333332,-24.634999999999998,2944,,,7,38,17.9,-25,21,54,4.7
150.05291666666668,8.044166666666667,3950,pi,Leo,10,0,12.7,8,2,39,4.7
174.17,-8.197777777777777,4468,tet,Crt,11,36,40.8,-9,48,8,4.7
175.05291666666668,-33.25527777777778,4494,omi,Hya,11,40,12.7,-34,44,41,4.7
203.61333333333332,49.01583333333333,5112,,CVn,13,34,27.2,49,0,57,4.7
294.84375,30.153333333333332,7478,phi,Cyg,19,39,22.5,30,9,12,4.7
298.95958333333334,-25.700555555555553,7597,omg,Sgr,19,55,50.3,-26,17,58,4.7
63.72208333333333,40.48388888888889,1306,,Per,4,14,53.3,40,29,2,4.71
79.785,40.09916666666667,1729,lam,Aur,5,19,8.4,40,5,57,4.71
80.11166666666666,-20.760277777777777,1762,,,5,20,26.8,-21,14,23,4.71
82.43291666666667,-0.9077777777777778,1834,,Ori,5,29,43.9,-1,5,32,4.71
117.08416666666668,-46.92222222222222,3046,,,7,48,20.2,-47,4,40,4.71
163.49458333333334,43.19,4248,omg,UMa,10,53,58.7,43,11,24,4.71
196.56916666666666,-47.53666666666666,4940,,,13,6,16.6,-48,27,48,4.71
209.4120833333333,-62.31333333333334,5241,,,13,57,38.9,-63,41,12,4.71
277.29875000000004,-13.434166666666666,6930,gam,Sct,18,29,11.7,-14,33,57,4.71
319.4841666666667,-31.8275,8135,eps,Mic,21,17,56.2,-32,10,21,4.71
353.76874999999995,-41.38472222222222,8949,iot,Phe,23,35,4.5,-42,36,55,4.71
23.482916666666668,59.23222222222223,442,chi,Cas,1,33,55.9,59,13,56,4.72
52.344166666666666,-61.062222222222225,1083,kap,Ret,3,29,22.6,-62,56,16,4.72
76.3775,-56.52722222222222,1674,zet,Dor,5,5,30.6,-57,28,22,4.72
122.81750000000001,-11.073055555555555,3211,,Pup,8,11,16.2,-12,55,37,4.72
140.37333333333333,-24.034444444444446,3718,tet,Pyx,9,21,29.6,-25,57,56,4.72
159.68,31.97611111111111,4166,,LMi,10,38,43.2,31,58,34,4.72
176.19041666666664,-17.649166666666666,4514,zet,Crt,11,44,45.7,-18,21,3,4.72
177.06,-65.18527777777778,4530,mu,Mus,11,48,14.4,-66,48,53,4.72
226.27958333333333,-46.948888888888895,5605,pi,Lup,15,5,7.1,-47,3,4,4.72
235.48625,-18.32111111111111,5838,kap,Lib,15,41,56.7,-19,40,44,4.72
259.1525,0.4452777777777778,6415,,Oph,17,16,36.6,0,26,43,4.72
280.56791666666663,-8.9475,7020,del,Sct,18,42,16.3,-9,3,9,4.72
291.62916666666666,0.3386111111111111,7387,nu,Aql,19,26,31,0,20,19,4.72
343.60249999999996,84.34638888888888,8748,,,22,54,24.6,84,20,47,4.72
353.31875,-19.08555555555556,8939,,Aqr,23,33,16.5,-20,54,52,4.72
7.942916666666667,54.52222222222222,123,lam,Cas,0,31,46.3,54,31,20,4.73
52.65416666666666,-4.924722222222223,1070,,Eri,3,30,37,-5,4,31,4.73
181.07999999999998,-62.83444444444444,4603,tet2,Cru,12,4,19.2,-63,9,56,4.73
199.38541666666666,40.572500000000005,5017,,CVn,13,17,32.5,40,34,21,4.73
241.62208333333336,-44.82694444444445,5980,del,Nor,16,6,29.3,-45,10,23,4.73
253.49833333333333,-41.63805555555555,6262,zet1,Sco,16,53,59.6,-42,21,43,4.73
324.4795833333334,62.081944444444446,8279,,Cep,21,37,55.1,62,4,55,4.73
325.66416666666663,-17.133611111111108,8288,kap,Cap,21,42,39.4,-18,51,59,4.73
326.03541666666666,28.74277777777778,8309,mu1,Cyg,21,44,8.5,28,44,34,4.73
21.483333333333334,68.13,399,psi,Cas,1,25,56,68,7,48,4.74
73.13291666666667,14.250555555555556,1556,omi1,Ori,4,52,31.9,14,15,2,4.74
80.44041666666666,0.38249999999999995,1765,,Ori,5,21,45.7,0,22,57,4.74
87.75999999999999,37.30555555555555,2011,ups,Aur,5,51,2.4,37,18,20,4.74
156.47833333333332,33.79611111111111,4090,,LMi,10,25,54.8,33,47,46,4.74
185.17875,17.79277777777778,4697,,Com,12,20,42.9,17,47,34,4.74
199.60083333333336,-17.68861111111111,5019,,Vir,13,18,24.2,-18,18,41,4.74
208.30166666666665,-30.072499999999998,5221,,Cen,13,53,12.4,-31,55,39,4.74
292.9425,34.45305555555556,7426,,Cyg,19,31,46.2,34,27,11,4.74
341.87,83.1538888888889,8702,,,22,47,28.8,83,9,14,4.74
346.77750000000003,25.46833333333333,8796,,Peg,23,7,6.6,25,28,6,4.74
354.46208333333334,-44.5075,8959,,,23,37,50.9,-45,29,33,4.74
11.047083333333333,-9.390555555555556,194,phi1,Cet,0,44,11.3,-10,36,34,4.75
28.382499999999997,19.29361111111111,546,gam2,Ari,1,53,31.8,19,17,37,4.75
38.021249999999995,-14.75527777777778,740,sig,Cet,2,32,5.1,-15,14,41,4.75
39.94958333333334,-41.108333333333334,789,,,2,39,47.9,-42,53,30,4.75
42.61958333333333,-74.93305555555555,872,nu,Hyi,2,50,28.7,-75,4,1,4.75
96.22416666666668,49.28805555555555,2289,psi1,Aur,6,24,53.8,49,17,17,4.75
122.85791666666667,-41.01277777777778,3226,,,8,11,25.9,-42,59,14,4.75
158.3075,40.42527777777777,4132,,,10,33,13.8,40,25,31,4.75
157.58333333333334,-70.00722222222223,4138,,,10,30,20,-71,59,34,4.75
165.45666666666668,-1.5155555555555555,4299,,Leo,11,1,49.6,-2,29,4,4.75
201.86291666666665,-14.026388888888889,5068,,Vir,13,27,27.1,-15,58,25,4.75
207.9475,34.44416666666666,5219,,,13,51,47.4,34,26,39,4.75
212.4779166666667,-52.56111111111112,5297,,,14,9,54.7,-53,26,20,4.75
214.04083333333332,51.367222222222225,5350,iot,Boo,14,16,9.8,51,22,2,4.75
215.77374999999998,-26.246111111111112,5381,,Hya,14,23,5.7,-27,45,14,4.75
235.67041666666665,-33.28944444444444,5839,psi2,Lup,15,42,40.9,-34,42,38,4.75
269.9479166666667,-22.183888888888887,6700,,Sgr,17,59,47.5,-23,48,58,4.75
285.77791666666667,-41.90472222222222,7188,zet,CrA,19,3,6.7,-42,5,43,4.75
313.16291666666666,-7.016666666666667,7990,mu,Aqr,20,52,39.1,-8,59,0,4.75
314.95625000000007,47.52111111111111,8047,,Cyg,20,59,49.5,47,31,16,4.75
13.251666666666665,-0.8555555555555556,248,,Cet,0,53,0.4,-1,8,40,4.76
19.866249999999997,27.264166666666668,383,ups,Psc,1,19,27.9,27,15,51,4.76
46.385,56.70583333333334,918,,,3,5,32.4,56,42,21,4.76
101.8325,8.037222222222223,2503,,Mon,6,47,19.8,8,2,14,4.76
108.65875,-47.72833333333333,2762,,,7,14,38.1,-48,16,18,4.76
122.25291666666666,-60.698055555555555,3220,,,8,9,0.7,-61,18,7,4.76
135.63625,67.62972222222221,3576,ro,UMa,9,2,32.7,67,37,47,4.76
145.32041666666666,-22.408333333333335,3858,,,9,41,16.9,-23,35,30,4.76
225.94708333333335,47.654444444444444,5618,,Boo,15,3,47.3,47,39,16,4.76
240.69916666666668,46.03666666666666,5982,ups,Her,16,2,47.8,46,2,12,4.76
242.2425,36.490833333333335,6018,tau,CrB,16,8,58.2,36,29,27,4.76
305.16541666666666,-11.240833333333333,7773,nu,Cap,20,20,39.7,-12,45,33,4.76
308.89458333333334,-59.41833333333333,7848,phi1,Pav,20,35,34.7,-60,34,54,4.76
349.65583333333336,68.11166666666666,8872,omi,Cep,23,18,37.4,68,6,42,4.76
7.853750000000001,-47.19638888888889,125,lam1,Phe,0,31,24.9,-48,48,13,4.77
42.759166666666665,-20.995833333333334,850,tau2,Eri,2,51,2.2,-21,0,15,4.77
73.15791666666668,36.70305555555556,1551,,Aur,4,52,37.9,36,42,11,4.77
123.37291666666668,-34.10027777777778,3237,,,8,13,29.5,-35,53,59,4.77
130.30416666666667,-46.683055555555555,3452,,,8,41,13,-47,19,1,4.77
172.57833333333335,-2.9963888888888888,4432,,Leo,11,30,18.8,-3,0,13,4.77
215.17666666666668,-44.81277777777778,5364,,,14,20,42.4,-45,11,14,4.77
241.09166666666664,-10.626944444444444,5978,xi,Sco,16,4,22,-11,22,23,4.77
244.57416666666666,-27.38583333333333,6070,,,16,18,17.8,-28,36,51,4.77
265.0975,-48.58444444444444,6569,lam,Ara,17,40,23.4,-49,24,56,4.77
278.1429166666667,57.04555555555555,6978,,Dra,18,32,34.3,57,2,44,4.77
289.05375000000004,21.390555555555554,7306,,Vul,19,16,12.9,21,23,26,4.77
300.8891666666667,-36.05916666666667,7652,,,20,3,33.4,-37,56,27,4.77
303.81583333333333,25.591944444444444,7739,,,20,15,15.8,25,35,31,4.77
313.31125,44.38722222222222,8001,,Cyg,20,53,14.7,44,23,14,4.77
67.64,16.19388888888889,1427,,,4,30,33.6,16,11,38,4.78
74.98208333333334,-11.4625,1611,,Eri,4,59,55.7,-12,32,15,4.78
83.76083333333334,-5.998055555555555,1887,,,5,35,2.6,-6,0,7,4.78
88.11000000000001,1.8552777777777778,2037,,Ori,5,52,26.4,1,51,19,4.78
237.81583333333333,20.977777777777778,5899,ro,Ser,15,51,15.8,20,58,40,4.78
260.4979166666667,-66.22972222222222,6417,zet,Aps,17,21,59.5,-67,46,13,4.78
259.3308333333333,33.1,6431,,Her,17,17,19.4,33,6,0,4.78
0.39916666666666667,-76.93416666666667,9084,tet,Oct,0,1,35.8,-77,3,57,4.78
29.482083333333335,23.59611111111111,569,lam,Ari,1,57,55.7,23,35,46,4.79
56.50958333333334,63.345,1129,,,3,46,2.3,63,20,42,4.79
58.5725,-1.0452777777777778,1212,,Eri,3,54,17.4,-2,57,17,4.79
83.18166666666667,32.19194444444444,1843,chi,Aur,5,32,43.6,32,11,31,4.79
109.15291666666666,-22.684444444444445,2764,,,7,16,36.7,-23,18,56,4.79
119.41708333333334,-29.665555555555557,3113,,,7,57,40.1,-30,20,4,4.79
140.1204166666667,-8.444166666666666,3709,,Hya,9,20,28.9,-9,33,21,4.79
146.05041666666665,-26.230555555555558,3871,tet,Ant,9,44,12.1,-27,46,10,4.79
169.7825,38.18555555555555,4380,,UMa,11,19,7.8,38,11,8,4.79
194.73083333333335,17.409166666666664,4920,,Com,12,58,55.4,17,24,33,4.79
220.85541666666666,26.52777777777778,5490,,Boo,14,43,25.3,26,31,40,4.79
247.55166666666665,-24.884999999999998,6141,,Sco,16,30,12.4,-25,6,54,4.79
281.36083333333335,-63.12861111111111,7012,,,18,45,26.6,-64,52,17,4.79
332.45125,72.34138888888889,8468,,Cep,22,9,48.3,72,20,29,4.79
333.90375,-40.65333333333333,8486,mu1,Gru,22,15,36.9,-41,20,48,4.79
340.43874999999997,29.3075,8641,omi,Peg,22,41,45.3,29,18,27,4.79
3.6504166666666666,20.206666666666667,45,chi,Peg,0,14,36.1,20,12,24,4.8
13.267083333333334,61.12416666666667,244,,,0,53,4.1,61,7,27,4.8
48.95791666666667,-7.180277777777778,984,zet,Eri,3,15,49.9,-8,49,11,4.8
66.02375,17.44388888888889,1380,del2,Tau,4,24,5.7,17,26,38,4.8
94.71166666666666,69.32,2209,,,6,18,50.8,69,19,12,4.8
154.93375,19.47083333333333,4054,,Leo,10,19,44.1,19,28,15,4.8
186.00583333333333,51.56222222222222,4716,,CVn,12,24,1.4,51,33,44,4.8
193.58791666666667,-8.46111111111111,4902,psi,Vir,12,54,21.1,-9,32,20,4.8
198.81208333333333,-66.10527777777777,4993,eta,Mus,13,15,14.9,-67,53,41,4.8
199.4008333333333,5.47,5015,sig,Vir,13,17,36.2,5,28,12,4.8
264.2370833333334,68.75805555555556,6596,omg,Dra,17,36,56.9,68,45,29,4.8
336.96458333333334,4.695555555555556,8551,,Peg,22,27,51.5,4,41,44,4.8
359.6029166666666,51.38861111111111,9066,,,23,58,24.7,51,23,19,4.8
6.982083333333334,-32.992777777777775,105,eta,Scl,0,27,55.7,-33,0,26,4.81
10.515833333333333,50.5125,179,xi,Cas,0,42,3.8,50,30,45,4.81
75.35958333333333,-6.826111111111111,1617,psi,Eri,5,1,26.3,-7,10,26,4.81
84.72083333333332,-6.786944444444444,1937,,Ori,5,38,53,-7,12,47,4.81
92.57458333333334,-53.031388888888884,2212,del,Pic,6,10,17.9,-54,58,7,4.81
137.59625,67.13444444444445,3616,sig2,UMa,9,10,23.1,67,8,4,4.81
139.94291666666666,-10.025,3706,,Hya,9,19,46.3,-11,58,30,4.81
140.23791666666668,-61.59527777777778,3728,,,9,20,57.1,-62,24,17,4.81
143.76583333333335,39.62138888888889,3809,,,9,35,3.8,39,37,17,4.81
185.62583333333336,25.84611111111111,4707,,Com,12,22,30.2,25,50,46,4.81
188.71249999999998,22.629166666666666,4789,,Com,12,34,51,22,37,45,4.81
214.49875,35.50944444444445,5361,,,14,17,59.7,35,30,34,4.81
262.8533333333333,-22.037222222222223,6519,,Oph,17,31,24.8,-23,57,46,4.81
267.5458333333333,-39.90944444444444,6631,iot2,Sco,17,50,11,-40,5,26,4.81
307.2145833333333,-16.18638888888889,7822,ro,Cap,20,28,51.5,-17,48,49,4.81
335.33000000000004,28.330555555555556,8522,,Peg,22,21,19.2,28,19,50,4.81
337.66125,-9.321944444444446,8573,sig,Aqr,22,30,38.7,-10,40,41,4.81
338.25,-60.0175,8582,nu,Tuc,22,33,0,-61,58,57,4.81
21.913333333333334,45.40694444444444,417,omg,And,1,27,39.2,45,24,25,4.82
29.291666666666664,-46.615,574,,,1,57,10,-47,23,6,4.82
49.68208333333333,34.222500000000004,991,,,3,18,43.7,34,13,21,4.82
77.42458333333335,15.597222222222223,1676,,Ori,5,9,41.9,15,35,50,4.82
89.49833333333333,25.953888888888887,2084,,Tau,5,57,59.6,25,57,14,4.82
99.8325,42.48888888888889,2427,psi2,Aur,6,39,19.8,42,29,20,4.82
99.81916666666667,-13.854166666666668,2450,,,6,39,16.6,-14,8,45,4.82
120.08333333333334,-62.4325,3159,,,8,0,20,-63,34,3,4.82
125.63125,-47.50972222222222,3294,,,8,22,31.5,-48,29,25,4.82
159.38791666666668,-12.615555555555556,4163,,,10,37,33.1,-13,23,4,4.82
160.55833333333334,-63.53388888888889,4196,,,10,42,14,-64,27,58,4.82
196.79416666666668,27.62472222222222,4954,,Com,13,7,10.6,27,37,29,4.82
212.21166666666667,77.5475,5321,,UMi,14,8,50.8,77,32,51,4.82
217.05041666666668,-1.7719444444444443,5409,phi,Vir,14,28,12.1,-2,13,41,4.82
